stop_id,name,city,mode,lat,lon,lst,thei,thei_tier
339,Gupta Market,Delhi,bus,28.564823,77.239969,37.01,38.4,Low
340,MCKR Hospital,Delhi,bus,28.569135,77.235154,37.27,41.0,Moderate
341,Defence Colony,Delhi,bus,28.573,77.237367,36.93,37.6,Low
342,Pant Nagar,Delhi,bus,28.583917,77.240533,37.18,40.1,Moderate
343,CGO Complex,Delhi,bus,28.587033,77.2408,36.72,35.5,Low
344,Amir Khusro Park / Oberoi Hotel,Delhi,bus,28.596267,77.240433,36.11,29.3,Low
345,Delhi Public School,Delhi,bus,28.598783,77.2406,36.11,29.3,Low
347,Zoo,Delhi,bus,28.6084,77.23995,36.26,30.8,Low
348,National Stadium,Delhi,bus,28.611683,77.239967,36.74,35.6,Low
349,ITPO Gate No. 3,Delhi,bus,28.6155,77.24015,36.74,35.6,Low
350,Pragati Maidan Gate No. 5,Delhi,bus,28.618483,77.240183,36.74,35.6,Low
351,Supreme Court,Delhi,bus,28.622877,77.240388,37.14,39.7,Low
352,Pragati Maidan Metro Station,Delhi,bus,28.623433,77.240567,37.14,39.7,Low
353,ITO (Agarwal Chowk),Delhi,bus,28.629065,77.241192,37.14,39.7,Low
354,Express Building,Delhi,bus,28.633864,77.240804,37.65,44.9,Moderate
355,Delhi Gate / Ambedkar Stadium,Delhi,bus,28.638817,77.241013,38.32,51.6,Moderate
356,Darya Ganj Golcha Cinema,Delhi,bus,28.64635,77.240226,38.32,51.6,Moderate
357,Subhash Park,Delhi,bus,28.649272,77.239311,38.12,49.6,Moderate
358,Jama Masjid,Delhi,bus,28.651255,77.237958,38.12,49.6,Moderate
359,Red Fort,Delhi,bus,28.653939,77.236401,38.96,58.0,Moderate
363,Jhul-Jhuli Check Post / Ghumanhera Crossing,Delhi,bus,28.535283,76.909333,41.1,79.6,High
364,Malik Pur Village Crossing,Delhi,bus,28.552333,76.907483,41.91,87.8,Very High
365,Ujwa Gaon,Delhi,bus,28.568338,76.906523,41.77,86.4,Very High
366,Ujwa School,Delhi,bus,28.573511,76.908247,41.77,86.4,Very High
368,Samaspur Khalsa,Delhi,bus,28.579079,76.910096,42.33,92.1,Very High
370,Rawta Crossing (Dhansa Road),Delhi,bus,28.600404,76.916111,41.96,88.3,Very High
371,Surehra Crossing,Delhi,bus,28.60448,76.932397,42.21,90.8,Very High
372,Mitraon School,Delhi,bus,28.607252,76.939754,42.21,90.8,Very High
374,Mitraon Crossing,Delhi,bus,28.608343,76.951668,40.87,77.3,High
375,Indra Service Station,Delhi,bus,28.608858,76.959974,40.19,70.4,High
376,Nanak Piyau,Delhi,bus,28.609487,76.967851,39.73,65.9,High
377,Prem Nursary,Delhi,bus,28.610354,76.971259,39.73,65.9,High
378,Khera More / Ghuman Hera Crossing,Delhi,bus,28.61113,76.97446,39.73,65.9,High
379,Jharoda Crossing Jharoda Road,Delhi,bus,28.613766,76.979363,39.64,64.9,High
380,NajafGarh Terminal,Delhi,bus,28.614831,76.977249,39.64,64.9,High
381,Shalimar Bagh (Ring Road),Delhi,bus,28.703538,77.169078,37.92,47.6,Moderate
382,Ashok Vihar Crossing,Delhi,bus,28.701819,77.165532,37.92,47.6,Moderate
383,Richi Rich,Delhi,bus,28.70097,77.161821,38.02,48.6,Moderate
384,Prem Bari Pul,Delhi,bus,28.700065,77.158465,38.02,48.6,Moderate
385,Punjab Kesari (Subhash Palace Depot),Delhi,bus,28.695994,77.155671,37.77,46.1,Moderate
386,Wazirpur DTC Depot / Netaji Subhash Palace,Delhi,bus,28.693861,77.150918,37.77,46.1,Moderate
387,Pitampura ND Block,Delhi,bus,28.69553,77.146025,37.42,42.5,Moderate
388,Kohat Enclave Metro Station,Delhi,bus,28.697168,77.142174,37.42,42.5,Moderate
389,Vaishali  Enclave / Kapil Vihar,Delhi,bus,28.699303,77.137619,37.49,43.3,Moderate
390,JD Block Pitam Pura,Delhi,bus,28.701454,77.134768,37.5,43.3,Moderate
391,Pitampura Metro Station Madhuban Chowk,Delhi,bus,28.702377,77.133476,37.5,43.3,Moderate
392,Madhuban Chowk Outer Ring Road,Delhi,bus,28.702886,77.130242,37.5,43.3,Moderate
393,Saraswati  Vihar C Block,Delhi,bus,28.700082,77.125333,37.65,44.8,Moderate
394,Deepali Chowk,Delhi,bus,28.69796,77.11962,37.76,45.9,Moderate
395,Kali Mata Mandir,Delhi,bus,28.697185,77.115505,37.76,45.9,Moderate
396,Puspanjali Enclave,Delhi,bus,28.696165,77.111793,37.76,45.9,Moderate
397,Rohini Depot  3,Delhi,bus,28.695388,77.109414,37.79,46.3,Moderate
398,Mangolpur School,Delhi,bus,28.694461,77.106694,37.79,46.3,Moderate
399,Mangolpur Kalan Village,Delhi,bus,28.695549,77.101135,37.87,47.1,Moderate
400,Avantika Crossing,Delhi,bus,28.69875,77.0964,37.87,47.1,Moderate
401,Mangol Pur Khurd,Delhi,bus,28.700005,77.094325,37.87,47.1,Moderate
402,Mangolpuri Y Block,Delhi,bus,28.702634,77.089647,38.24,50.8,Moderate
403,Krishna Vihar,Delhi,bus,28.704528,77.086895,38.24,50.8,Moderate
404,Krishna Vihar,Delhi,bus,28.709736,77.081042,38.14,49.8,Moderate
405,Brahm Shakti Hospital,Delhi,bus,28.7125,77.0805,38.35,51.9,Moderate
406,Pooth Kalan,Delhi,bus,28.714257,77.076933,38.35,51.9,Moderate
407,Rohini Sec-21,Delhi,bus,28.7187,77.0696,38.13,49.7,Moderate
408,Begumpur,Delhi,bus,28.7217,77.06495,37.93,47.6,Moderate
410,Karala Pathsala Jain Mandir,Delhi,bus,28.726356,77.053345,37.33,41.6,Moderate
411,Sukhbeer Nagar,Delhi,bus,28.727533,77.04895,37.33,41.6,Moderate
412,Rama Vihar,Delhi,bus,28.728583,77.045817,37.91,47.5,Moderate
413,Karala School,Delhi,bus,28.730681,77.039664,37.91,47.5,Moderate
414,Karala Village,Delhi,bus,28.7315,77.037,38.65,54.9,Moderate
415,Karala Crossing,Delhi,bus,28.731601,77.031627,38.65,54.9,Moderate
416,Desu Office,Delhi,bus,28.7325,77.0284,38.65,54.9,Moderate
417,Shiv Vihar Bheem Chowk,Delhi,bus,28.7333,77.025,38.65,54.9,Moderate
418,Radha Swami Satsang,Delhi,bus,28.73384,77.0208,39.45,63.0,High
419,Shivam Plywood,Delhi,bus,28.7352,77.012583,39.45,63.0,High
420,Kanjhawla Chowk,Delhi,bus,28.737911,77.00692,39.8,66.5,High
421,Nirmal Hospital,Delhi,bus,28.738428,77.004399,39.8,66.5,High
422,Ladpur Village,Delhi,bus,28.73949,76.997517,40.54,73.9,High
423,Rajendra Lakra Public School,Delhi,bus,28.740338,76.994313,40.97,78.4,High
424,Sant Vivekanand School,Delhi,bus,28.74225,76.9865,40.97,78.4,High
425,Vriddha Ashram,Delhi,bus,28.744467,76.980917,41.29,81.6,Very High
426,Jonti Crossing,Delhi,bus,28.74615,76.978217,40.57,74.3,High
427,Jonti Village,Delhi,bus,28.753145,76.972068,40.46,73.2,High
428,Tatesar Village,Delhi,bus,28.755872,76.968475,40.37,72.3,High
429,Balaji Enclave,Delhi,bus,28.767498,76.96456,40.3,71.5,High
430,Punjab Khor Village,Delhi,bus,28.773006,76.962094,40.3,71.5,High
431,Punjab Khor Village,Delhi,bus,28.7779,76.9614,40.55,74.1,High
432,Divya Dham Ashram,Delhi,bus,28.788119,76.962441,40.8,76.6,High
433,Jatt Khor Crossing,Delhi,bus,28.79069,76.962473,40.8,76.6,High
434,Qutub Garh Enclave,Delhi,bus,28.7977,76.960533,40.26,71.2,High
435,Qutub Garh Village (T),Delhi,bus,28.801274,76.962031,39.9,67.5,High
436,Katewara Crossing,Delhi,bus,28.8061,76.96585,39.9,67.5,High
437,Katewara Colony,Delhi,bus,28.805956,76.969867,39.77,66.2,High
439,Rajghat Depot,Delhi,bus,28.643931,77.252592,37.95,47.8,Moderate
440,Rajghat Gandhi Darshan,Delhi,bus,28.6389,77.2502,37.95,47.8,Moderate
441,Gandhi Darshan,Delhi,bus,28.636983,77.247267,37.18,40.1,Moderate
442,Indira Gandhi Stadium,Delhi,bus,28.6336,77.2469,37.18,40.1,Moderate
443,IP Power House (ITO Ring Road),Delhi,bus,28.624078,77.247687,36.94,37.7,Low
444,Indraprastha Depot,Delhi,bus,28.6195,77.249,37.1,39.3,Low
445,Pragati Power Station,Delhi,bus,28.616,77.2501,37.1,39.3,Low
446,Railway Road Bridge,Delhi,bus,28.610753,77.25179,36.37,32.0,Low
447,Nizamuddin Road Bridge,Delhi,bus,28.603408,77.254218,36.37,32.0,Low
448,ISBT Sarai Kale Khan,Delhi,bus,28.590868,77.25817,36.72,35.5,Low
449,Kushak Nallah Depot,Delhi,bus,28.580073,77.224903,37.12,39.5,Low
450,Lodhi Colony,Delhi,bus,28.5847,77.2247,36.98,38.1,Low
451,Central School Lodhi Road,Delhi,bus,28.584967,77.228233,36.66,34.8,Low
452,J L Nehru Stadium,Delhi,bus,28.5841,77.2301,37.39,42.2,Moderate
453,Sewa Nagar Flyover,Delhi,bus,28.57875,77.229533,37.39,42.2,Moderate
454,Defence Colony (Homyopathic College),Delhi,bus,28.571983,77.227669,37.33,41.6,Moderate
455,PT College Kotla,Delhi,bus,28.569817,77.22655,37.33,41.6,Moderate
456,Andrews Ganj,Delhi,bus,28.565987,77.230567,37.01,38.4,Low
457,Gupta Market,Delhi,bus,28.565133,77.239733,37.01,38.4,Low
458,Lajpat Nagar (Ring Road),Delhi,bus,28.565202,77.242598,37.01,38.4,Low
459,Lajpat Nagar Ring Road,Delhi,bus,28.565781,77.249098,36.88,37.1,Low
460,Lajpat Nagar Crossing,Delhi,bus,28.564183,77.250367,36.88,37.1,Low
461,Garhi Village,Delhi,bus,28.5624,77.251417,36.88,37.1,Low
462,B-Block East of Kailash,Delhi,bus,28.562167,77.255617,36.81,36.3,Low
463,C-Block East of Kailash,Delhi,bus,28.56215,77.2582,36.81,36.3,Low
464,SNPD,Delhi,bus,28.561242,77.26016,36.81,36.3,Low
465,Laghu Udyog Sansthan (ModiMill),Delhi,bus,28.5565,77.2648,36.95,37.7,Low
466,NSIC,Delhi,bus,28.553683,77.265133,36.95,37.7,Low
467,Kalkaji Mandir,Delhi,bus,28.55205,77.2645,36.95,37.7,Low
468,Kalkaji Mandir (MaaAnandmayeeMarg),Delhi,bus,28.5479,77.263,36.89,37.2,Low
469,Govind Puri Metro Station,Delhi,bus,28.545217,77.2641,37.0,38.3,Low
470,Kalkaji Depot,Delhi,bus,28.5375,77.2674,37.25,40.8,Moderate
471,C-Lal Chowk,Delhi,bus,28.534033,77.268667,37.25,40.8,Moderate
472,CRPF Camp / Crown Plaza,Delhi,bus,28.527867,77.272383,37.62,44.5,Moderate
473,Bank,Delhi,bus,28.5261,77.2736,38.19,50.2,Moderate
474,Okhla Ph-I,Delhi,bus,28.5203,77.2777,38.75,55.9,Moderate
475,ESI Hospital,Delhi,bus,28.51425,77.281333,38.75,55.9,Moderate
476,Tehkhand Depot DTC,Delhi,bus,28.510917,77.281167,38.23,50.7,Moderate
477,Prem Nagar,Delhi,bus,28.5044,77.2793,38.23,50.7,Moderate
478,Lal Kuan,Delhi,bus,28.5026,77.284517,38.4,52.4,Moderate
479,Surajkund Crossing,Delhi,bus,28.5017,77.291,38.4,52.4,Moderate
480,Prehlad Pur,Delhi,bus,28.5,77.294633,38.55,53.9,Moderate
481,Badarpur M B Road,Delhi,bus,28.4995,77.299267,38.55,53.9,Moderate
482,Jaitpur Crossing,Delhi,bus,28.498104,77.302191,38.47,53.1,Moderate
484,Dichau Kalan Depot,Delhi,bus,28.628968,76.997542,40.33,71.8,High
485,Nirmal Vihar,Delhi,bus,28.625293,76.992481,40.28,71.4,High
486,Udaseen Ashram,Delhi,bus,28.621564,76.988064,40.28,71.4,High
487,Dichau Chowk,Delhi,bus,28.616516,76.98382,39.64,64.9,High
488,NajafGarh Delhi Gate,Delhi,bus,28.611746,76.985721,39.81,66.6,High
489,Chawla Stand Najafgarh,Delhi,bus,28.607056,76.986005,39.67,65.2,High
490,BDO Office,Delhi,bus,28.600879,76.988758,39.69,65.4,High
491,Durga Vihar,Delhi,bus,28.59664,76.99046,39.69,65.4,High
492,Deenpur Village,Delhi,bus,28.594055,76.991774,39.69,65.4,High
493,Goela Dairy Crossing,Delhi,bus,28.591726,76.992969,39.96,68.1,High
494,Shyam Vihar,Delhi,bus,28.591481,77.000564,39.36,62.1,High
495,Goyla Village,Delhi,bus,28.587801,77.008562,38.77,56.2,Moderate
496,Taj Pur More,Delhi,bus,28.583311,77.011776,40.23,70.9,High
497,St Thomas School Goyla Vihar,Delhi,bus,28.581902,77.015056,39.6,64.5,High
498,Nehru Bus Stand Goyla Dairy,Delhi,bus,28.580514,77.019268,39.6,64.5,High
499,Goyla Dairy (Qutub Vihar),Delhi,bus,28.579855,77.021953,38.54,53.9,Moderate
500,Jhankar Crossing,Delhi,bus,28.579252,77.024293,38.54,53.9,Moderate
501,Qutub Vihar Phase-I Kikar Stand,Delhi,bus,28.5784,77.029767,38.54,53.9,Moderate
502,Police Post,Delhi,bus,28.577431,77.035333,37.33,41.6,Moderate
503,Amrohi More,Delhi,bus,28.574817,77.0513,37.83,46.6,Moderate
504,Dwarka Sec-19 Modern School,Delhi,bus,28.578167,77.0542,37.3,41.3,Moderate
505,NHAI Building/ Dwarka Sec-10 Metro Station,Delhi,bus,28.579068,77.059118,37.85,46.9,Moderate
506,President Cabinet Apartments,Delhi,bus,28.582753,77.062279,37.85,46.9,Moderate
507,Princess Park/ Airforce Noval Office Enclave,Delhi,bus,28.587688,77.066452,37.53,43.6,Moderate
508,Dwarka Sec-6/7,Delhi,bus,28.59126,77.069535,37.57,44.1,Moderate
509,Dwarka Sec-6 Telephone Exchange,Delhi,bus,28.593228,77.070994,37.57,44.1,Moderate
510,Maharaja Agrasen Hospital Dwarka,Delhi,bus,28.593101,77.079538,37.94,47.7,Moderate
511,Health Centre,Delhi,bus,28.592015,77.081258,37.94,47.7,Moderate
512,Mangla Puri Terminal,Delhi,bus,28.590099,77.086907,38.02,48.6,Moderate
513,Shivaji Stadium Terminal,Delhi,bus,28.632763,77.215806,37.86,47.0,Moderate
514,Shaheed Bhagat Singh Marg,Delhi,bus,28.633293,77.212365,37.86,47.0,Moderate
515,Shaheed Bhagat Singh Marg,Delhi,bus,28.633562,77.209301,37.73,45.7,Moderate
516,Gole Market,Delhi,bus,28.6347,77.2037,37.73,45.7,Moderate
517,PS Mandir Marg,Delhi,bus,28.638783,77.20345,38.05,48.9,Moderate
518,Balmiki Mandir,Delhi,bus,28.639867,77.2043,38.05,48.9,Moderate
519,Panchkuian Road Banwai Lal Hospital,Delhi,bus,28.6417,77.2042,38.05,48.9,Moderate
520,Meghdoot Bhawan,Delhi,bus,28.643667,77.201033,37.97,48.1,Moderate
521,Pusa Road Petrol Pump Sadhu Vaswani Marg,Delhi,bus,28.644583,77.192833,37.97,48.1,Moderate
522,Karol Bagh Metro Station,Delhi,bus,28.643911,77.188747,37.97,48.1,Moderate
524,East Patel Nagar,Delhi,bus,28.642411,77.173409,38.12,49.6,Moderate
525,South Patel Nagar (Metro Station),Delhi,bus,28.645395,77.16842,38.12,49.6,Moderate
526,West Patel Nagar,Delhi,bus,28.647504,77.164974,38.38,52.2,Moderate
527,Shadipur DTC Colony Metro Station,Delhi,bus,28.651345,77.15851,38.38,52.2,Moderate
528,Shadipur Depot,Delhi,bus,28.653117,77.1555,38.25,50.9,Moderate
529,Moti Nagar Industrial Area,Delhi,bus,28.657317,77.1485,37.93,47.7,Moderate
530,Karampura Terminal,Delhi,bus,28.661,77.142383,37.64,44.8,Moderate
531,New Moti Nagar B Block,Delhi,bus,28.6635,77.1406,37.64,44.8,Moderate
532,Punjabi Bagh Terminal,Delhi,bus,28.669318,77.137519,37.92,47.5,Moderate
533,Shakkur Pur Crossing / Britannia,Delhi,bus,28.684228,77.147619,38.05,48.9,Moderate
534,Telephone Exchange,Delhi,bus,28.686452,77.150998,38.05,48.9,Moderate
535,Netaji Subhas Place/Wazirpur Depot,Delhi,bus,28.691698,77.153496,38.05,48.9,Moderate
536,Guru Govind Singh College,Delhi,bus,28.6979,77.151475,37.77,46.1,Moderate
537,TV Tower (Power House),Delhi,bus,28.699707,77.151202,37.77,46.1,Moderate
538,DAV School,Delhi,bus,28.699912,77.14428,37.42,42.5,Moderate
539,Pitam Pura KD Block,Delhi,bus,28.7002,77.1411,37.42,42.5,Moderate
540,Pittampura AP-Block,Delhi,bus,28.703277,77.139304,37.33,41.6,Moderate
541,Pitampura CD-Block,Delhi,bus,28.705955,77.138462,37.33,41.6,Moderate
542,Pitampura Power House,Delhi,bus,28.707765,77.134558,37.5,43.3,Moderate
543,Madhuban Chowk (Outer Ring Road),Delhi,bus,28.704931,77.132221,37.5,43.3,Moderate
544,Madhuvan Chowk,Delhi,bus,28.704675,77.130151,37.5,43.3,Moderate
545,Sai Baba Chowk Rohini Sec 7,Delhi,bus,28.707658,77.123974,37.75,45.8,Moderate
546,Sai Baba Chowk Rohini,Delhi,bus,28.70906,77.123648,37.75,45.8,Moderate
547,Rohini Sec 7 and 8,Delhi,bus,28.711578,77.120316,38.07,49.0,Moderate
548,Rohini West Metro Station,Delhi,bus,28.715,77.115,38.07,49.0,Moderate
549,Rohini Depot 1 Sec 6 (Ambedkar Hospital),Delhi,bus,28.7158,77.113983,38.07,49.0,Moderate
550,Rajeev Gandhi Cancer Hospital,Delhi,bus,28.71725,77.111833,38.07,49.0,Moderate
551,Rithala Metro Station,Delhi,bus,28.71964,77.108529,38.23,50.6,Moderate
552,Pal Colony,Delhi,bus,28.723411,77.103745,38.23,50.6,Moderate
553,Rithala Village,Delhi,bus,28.725811,77.100279,38.56,54.0,Moderate
554,Sec-24 Rohini Main Road,Delhi,bus,28.727139,77.098373,38.56,54.0,Moderate
555,Dera Satguru Sewaram Sahai Sec 24/25 Crossing,Delhi,bus,28.72976,77.094556,38.56,54.0,Moderate
557,Hanuman Mandir Rohini Sec 24,Delhi,bus,28.722883,77.08773,38.46,53.0,Moderate
558,Rohini Sec 23 (Green Hill Aptt.),Delhi,bus,28.719222,77.084603,38.46,53.0,Moderate
559,Ghuman Hera Village,Delhi,bus,28.532153,76.922323,41.1,79.6,High
560,Ghuman Hera More / Shikarpur Crossing,Delhi,bus,28.536905,76.922167,41.1,79.6,High
561,Dewta Wala mandir,Delhi,bus,28.548976,76.930686,42.34,92.2,Very High
562,Hasanpur Village,Delhi,bus,28.556822,76.936855,42.31,91.9,Very High
563,KharKhari Rondh,Delhi,bus,28.56176,76.941887,41.69,85.6,Very High
564,Pandwala Crossing,Delhi,bus,28.574027,76.952356,41.07,79.3,High
565,KharKhari Jatmal / Surhera Crossing,Delhi,bus,28.582168,76.957902,41.12,79.9,High
566,KharKhari Nahar / Khera Dabur,Delhi,bus,28.58704,76.959128,41.7,85.7,Very High
567,Khera Village 2,Delhi,bus,28.596312,76.964794,41.72,85.9,Very High
568,Krishna Nagar / Gopal Nagar,Delhi,bus,28.606791,76.972726,39.73,65.9,High
569,Jhatikra Crossing Pandwala Road,Delhi,bus,28.584638,76.995053,39.36,62.1,High
570,Rewla Khanpur Crossing,Delhi,bus,28.572355,76.980956,39.98,68.4,High
571,Purani Basti Rewla Khanpur,Delhi,bus,28.569584,76.977685,39.98,68.4,High
572,Rewla Khanpur Depot,Delhi,bus,28.568674,76.976714,39.98,68.4,High
573,Tikri Khurd,Delhi,bus,28.835983,77.123838,39.31,61.5,High
574,Tikri Khurd Crossing / AMPC,Delhi,bus,28.836177,77.12839,39.31,61.5,High
575,Tikri Khurd Crossing / AMPC,Delhi,bus,28.835604,77.128935,39.58,64.3,High
576,Khampur Village,Delhi,bus,28.824476,77.132311,40.44,73.0,High
577,Bakauli Village (GT Road),Delhi,bus,28.810288,77.137092,40.3,71.6,High
578,Shani Dham Mandir GT Road,Delhi,bus,28.80415,77.14274,40.47,73.3,High
579,Pwd Office,Delhi,bus,28.8012,77.138967,40.47,73.3,High
580,Alipur Village GT Road,Delhi,bus,28.796617,77.1396,40.15,70.0,High
581,Jind Pur Crossing,Delhi,bus,28.793233,77.14415,40.15,70.0,High
582,Sai Mandir,Delhi,bus,28.78865,77.141467,40.04,68.9,High
583,Budhpur GT Road,Delhi,bus,28.782107,77.141601,40.04,68.9,High
584,Jain Mandir,Delhi,bus,28.77715,77.142633,40.28,71.4,High
585,Nangli Poona (GT Road),Delhi,bus,28.774167,77.143267,40.28,71.4,High
586,Gurudwara Siraspur GT Road,Delhi,bus,28.764956,77.146126,40.64,75.0,High
587,Kapashera Border,Delhi,bus,28.522481,77.082442,38.59,54.3,Moderate
588,Kapashera Village,Delhi,bus,28.524517,77.0837,38.59,54.3,Moderate
589,Kapashera Crossing,Delhi,bus,28.531234,77.088154,39.35,62.0,High
590,Samalkha Village,Delhi,bus,28.534492,77.090371,39.35,62.0,High
591,Samalkha Crossing,Delhi,bus,28.538205,77.091434,39.35,62.0,High
592,Puspanjali G Block,Delhi,bus,28.542263,77.073546,39.85,67.0,High
593,Dwarka Road,Delhi,bus,28.544217,77.065083,39.56,64.1,High
594,Bharthal Under Pass,Delhi,bus,28.547567,77.057117,39.41,62.6,High
595,Dwarka Sec-21 Metro Station,Delhi,bus,28.551919,77.056631,38.96,58.1,Moderate
596,Dwarka Sec-21 Crossing,Delhi,bus,28.55411,77.05858,38.94,57.8,Moderate
597,Dwarka Sec 22 Vivanta Hotel,Delhi,bus,28.558065,77.061889,38.57,54.1,Moderate
598,Dwarka Sec-20/21 Crossing,Delhi,bus,28.563925,77.062742,38.57,54.1,Moderate
599,Dwarka Sec-8 Metro Station,Delhi,bus,28.56622,77.06691,38.57,54.1,Moderate
600,Shahbad Mohammad Pur School,Delhi,bus,28.56294,77.07074,38.57,54.1,Moderate
601,Shahbad Mohammad Pur Village,Delhi,bus,28.559648,77.071398,38.57,54.1,Moderate
602,Shahbad Mohammad Pur School,Delhi,bus,28.56278,77.07072,38.57,54.1,Moderate
603,Dwarka Sec-8 Metro Station,Delhi,bus,28.567543,77.066617,38.59,54.3,Moderate
604,Dwarka Sec8,Delhi,bus,28.56852,77.06788,38.59,54.3,Moderate
605,Bagdola Village,Delhi,bus,28.57252,77.06916,38.59,54.3,Moderate
606,Dwarka Sec8 DTC Depot,Delhi,bus,28.5758,77.07134,38.11,49.5,Moderate
607,National Malariya Research Centre (Dwarka),Delhi,bus,28.5765,77.07594,38.09,49.3,Moderate
608,Dada Dev Mandir,Delhi,bus,28.57818,77.07708,38.09,49.3,Moderate
609,National Malariya Research Centre (Dwarka),Delhi,bus,28.57876,77.07616,38.09,49.3,Moderate
610,Royal Residency (Dwarka),Delhi,bus,28.5815,77.0703,38.11,49.5,Moderate
611,Munirka Flats (Dwarka),Delhi,bus,28.58367,77.06701,38.11,49.5,Moderate
612,Dwarka Sec 1,Delhi,bus,28.594499,77.073519,37.74,45.7,Moderate
613,Sulabh International Centre,Delhi,bus,28.59687,77.080944,37.89,47.2,Moderate
614,Mahaveer Enclave III,Delhi,bus,28.60084,77.08199,37.89,47.2,Moderate
615,Dashrath Puri,Delhi,bus,28.60353,77.08266,37.87,47.0,Moderate
616,Vijay Enclave (Palam-Dabri Road),Delhi,bus,28.60654,77.08111,37.87,47.0,Moderate
617,Dabri Village,Delhi,bus,28.608043,77.081954,37.87,47.0,Moderate
618,Dabri Crossing Dwarka Road,Delhi,bus,28.612833,77.086091,37.97,48.0,Moderate
619,C2D Janakpuri,Delhi,bus,28.61446,77.086985,37.97,48.0,Moderate
620,C4E Janakpuri,Delhi,bus,28.616659,77.087976,37.97,48.0,Moderate
621,C2B Janak Puri,Delhi,bus,28.621222,77.088818,37.47,43.0,Moderate
622,Bharti College,Delhi,bus,28.62235,77.09365,37.47,43.0,Moderate
623,Virender Nagar / Dilli Haat,Delhi,bus,28.6232,77.09615,37.47,43.0,Moderate
624,Hari Nagar Depot,Delhi,bus,28.62541,77.10109,37.47,43.0,Moderate
625,G Block Hari Nagar,Delhi,bus,28.627917,77.100067,37.47,43.0,Moderate
626,Fateh Nagar,Delhi,bus,28.631133,77.098567,37.95,47.8,Moderate
627,Tilak Nagar Jail Road,Delhi,bus,28.635737,77.096692,37.95,47.8,Moderate
628,Tilak Nagar Crossing (Najafgarh Road),Delhi,bus,28.635322,77.092959,37.79,46.2,Moderate
629,Janak Puri Check Post,Delhi,bus,28.633859,77.08883,37.79,46.2,Moderate
630,B2A Janakpuri,Delhi,bus,28.632306,77.084585,37.79,46.2,Moderate
631,Janak Puri District Centre,Delhi,bus,28.630488,77.080047,37.55,43.8,Moderate
632,Dholi Piao,Delhi,bus,28.629119,77.076482,37.67,45.1,Moderate
633,Vikaspuri Crossing,Delhi,bus,28.626449,77.06969,37.95,47.9,Moderate
634,Uttam Nagar Terminal,Delhi,bus,28.624597,77.06498,38.45,52.9,Moderate
635,Mangla Puri Terminal,Delhi,bus,28.589983,77.087017,38.02,48.6,Moderate
636,Health Centre,Delhi,bus,28.591,77.0814,37.94,47.7,Moderate
637,Dwarka Crossing / Maharaja Agrasen Hospital,Delhi,bus,28.592833,77.079486,37.94,47.7,Moderate
638,Dwarka Sec 1,Delhi,bus,28.594283,77.073867,37.74,45.7,Moderate
639,J M International School,Delhi,bus,28.595421,77.070134,37.74,45.7,Moderate
640,Dwarka Sec 2-6,Delhi,bus,28.597335,77.064944,37.62,44.6,Moderate
641,Madhu Vihar,Delhi,bus,28.599779,77.061168,37.62,44.6,Moderate
642,Rajapuri,Delhi,bus,28.6038,77.0551,37.97,48.1,Moderate
643,Matiyala Xing,Delhi,bus,28.605032,77.051737,37.97,48.1,Moderate
644,DPS Matiyala,Delhi,bus,28.604518,77.046323,37.94,47.8,Moderate
645,Dwarka Sec 3-4,Delhi,bus,28.602648,77.043175,37.94,47.8,Moderate
646,Dwarka Sec 13-3 Xing,Delhi,bus,28.602551,77.040932,37.94,47.8,Moderate
647,MRV School Sec 13 Dwarka,Delhi,bus,28.603988,77.038876,38.08,49.2,Moderate
648,Dwarka Sec 13,Delhi,bus,28.605684,77.036274,38.08,49.2,Moderate
649,NSIT (Netaji Subhas Institute) / Sulahkul Mandir,Delhi,bus,28.607416,77.035099,38.08,49.2,Moderate
650,Suraj Vihar,Delhi,bus,28.610723,77.034031,38.08,49.2,Moderate
651,Kakrola More,Delhi,bus,28.618926,77.029585,38.51,53.5,Moderate
652,Kakrola Bridge,Delhi,bus,28.619809,77.024876,38.51,53.5,Moderate
653,Nangli Dairy,Delhi,bus,28.619701,77.017665,38.47,53.2,Moderate
654,Chhathh Ghat Park,Delhi,bus,28.618803,77.015219,38.47,53.2,Moderate
655,Arjun Park,Delhi,bus,28.618083,77.013083,38.47,53.2,Moderate
656,Nangli Sakrawati Crossing,Delhi,bus,28.616258,77.008012,39.05,58.9,Moderate
657,Nangli Sakrawati,Delhi,bus,28.61463,77.003904,39.05,58.9,Moderate
658,Sai Baba Mandir,Delhi,bus,28.613536,76.999497,39.63,64.8,High
659,Power House NajafGarh,Delhi,bus,28.612929,76.995552,39.63,64.8,High
660,Tuda Mandi,Delhi,bus,28.612509,76.99236,39.81,66.6,High
